student_id,school_id,class,subject,topic,prerequisite_topic,prerequisite_score,days_since_prerequisite,num_attempts,avg_time_per_attempt,time_on_task,score,score_variance,hint_usage_count,video_rewatch_count,help_seeking_behavior,session_count,attempt_pattern,difficulty_score,struggle_reason,recommended_action
S_A_515,A,7,Science,Space Science,Environmental Science,51.9,8,6,66.0,396.0,34.5,28.56,8,0,0,4,stuck,0.655,prerequisite_gap,revisit_prerequisite_topic
S_A_516,A,7,Science,Space Science,Environmental Science,80.3,54,8,24.1,192.8,95.5,9.36,8,2,0,1,stuck,0.045,none,maintain_current_pace
S_A_517,A,7,Social Science,History,none,100.0,0,7,56.8,397.6,88.1,32.24,8,3,0,1,stuck,0.119,none,maintain_current_pace
S_A_518,A,7,Social Science,History,none,100.0,0,5,57.6,288.0,86.5,11.62,4,2,0,6,stuck,0.135,none,maintain_current_pace
S_A_519,A,7,Social Science,History,none,100.0,0,8,61.3,490.4,95.6,67.33,5,4,0,4,stuck,0.044,none,maintain_current_pace
S_A_520,A,7,Social Science,History,none,100.0,0,7,58.8,411.6,64.5,63.92,5,3,0,6,stuck,0.355,unstable_understanding,spaced_repetition_practice
S_A_521,A,7,Social Science,History,none,100.0,0,3,42.4,127.2,76.9,43.23,5,0,0,3,improving,0.231,none,maintain_current_pace
S_A_522,A,7,Social Science,History,none,100.0,0,5,5.0,25.0,73.5,35.85,5,5,0,3,improving,0.265,none,maintain_current_pace
S_A_523,A,7,Social Science,History,none,100.0,0,5,5.0,25.0,71.0,47.42,8,2,0,3,stuck,0.29,none,maintain_current_pace
S_A_524,A,7,Social Science,History,none,100.0,0,8,5.0,40.0,97.7,61.05,8,5,0,5,stuck,0.023,none,maintain_current_pace
S_A_525,A,7,Social Science,History,none,100.0,0,2,5.0,10.0,96.6,0.03,0,3,0,3,stuck,0.034,none,maintain_current_pace
S_A_526,A,7,Social Science,History,none,100.0,0,5,30.0,150.0,72.3,156.58,1,1,0,2,improving,0.277,none,maintain_current_pace
S_A_527,A,7,Social Science,History,none,100.0,0,3,53.8,161.4,75.1,133.25,6,5,0,1,improving,0.249,none,maintain_current_pace
S_A_528,A,7,Social Science,History,none,100.0,0,2,63.6,127.2,82.0,12.31,0,5,0,5,improving,0.18,none,maintain_current_pace
S_A_529,A,7,Social Science,Geography,History,45.1,33,1,19.5,19.5,70.2,0.0,1,0,0,5,insufficient_data,0.298,none,maintain_current_pace
S_A_530,A,7,Social Science,Geography,History,72.7,24,6,86.7,520.2,73.3,27.0,3,4,0,5,stuck,0.267,none,maintain_current_pace
S_A_531,A,7,Social Science,Geography,History,37.2,9,2,53.0,106.0,22.4,25.99,4,1,1,5,improving,0.776,prerequisite_gap,revisit_prerequisite_topic
S_A_532,A,7,Social Science,Geography,History,90.9,28,8,36.1,288.8,61.6,68.66,5,0,0,4,stuck,0.384,unstable_understanding,spaced_repetition_practice
S_A_533,A,7,Social Science,Geography,History,70.7,15,3,11.3,33.9,64.3,42.56,6,2,0,4,improving,0.357,unstable_understanding,spaced_repetition_practice
S_A_534,A,7,Social Science,Geography,History,72.4,77,5,16.5,82.5,38.3,19.72,7,5,0,1,stuck,0.617,conceptual_misunderstanding,assign_worked_examples
S_A_535,A,7,Social Science,Geography,History,32.1,87,8,23.2,185.6,29.4,86.14,2,0,0,2,stuck,0.706,prerequisite_gap,revisit_prerequisite_topic
S_A_536,A,7,Social Science,Geography,History,49.2,52,2,63.5,127.0,53.8,120.72,4,5,1,3,declining,0.462,prerequisite_gap,revisit_prerequisite_topic
S_A_537,A,7,Social Science,Geography,History,62.2,61,7,64.8,453.6,57.8,26.74,1,3,0,6,stuck,0.422,unstable_understanding,spaced_repetition_practice
S_A_538,A,7,Social Science,Geography,History,67.5,4,3,7.1,21.3,77.3,7.13,8,3,0,4,stuck,0.227,none,maintain_current_pace
S_A_539,A,7,Social Science,Geography,History,66.1,26,5,19.8,99.0,46.5,29.62,6,0,0,3,stuck,0.535,conceptual_misunderstanding,assign_worked_examples
S_A_540,A,7,Social Science,Geography,History,60.7,49,8,28.7,229.6,59.4,52.06,1,4,0,6,stuck,0.406,unstable_understanding,spaced_repetition_practice
S_A_541,A,7,Social Science,Civics,Geography,39.2,70,8,36.9,295.2,17.5,49.21,0,4,0,3,stuck,0.825,prerequisite_gap,revisit_prerequisite_topic
S_A_542,A,7,Social Science,Civics,Geography,59.8,45,1,38.3,38.3,37.0,0.0,5,3,0,6,insufficient_data,0.63,conceptual_misunderstanding,assign_worked_examples
S_A_543,A,7,Social Science,Civics,Geography,75.0,32,4,37.1,148.4,79.2,24.12,2,0,0,5,declining,0.208,none,maintain_current_pace
S_A_544,A,7,Social Science,Civics,Geography,52.8,55,7,59.7,417.9,51.6,106.73,1,5,1,3,declining,0.484,prerequisite_gap,revisit_prerequisite_topic
S_A_545,A,7,Social Science,Civics,Geography,29.1,86,6,35.9,215.4,47.3,119.36,3,2,0,3,stuck,0.527,prerequisite_gap,revisit_prerequisite_topic
S_A_546,A,7,Social Science,Civics,Geography,78.0,74,7,46.8,327.6,48.1,64.07,5,0,1,3,declining,0.519,conceptual_misunderstanding,assign_worked_examples
S_A_547,A,7,Social Science,Civics,Geography,58.3,65,5,6.6,33.0,64.7,28.54,0,5,0,6,stuck,0.353,unstable_understanding,spaced_repetition_practice
S_A_548,A,7,Social Science,Civics,Geography,50.7,67,3,19.7,59.1,48.1,162.52,8,4,1,4,declining,0.519,prerequisite_gap,revisit_prerequisite_topic
S_A_549,A,7,Social Science,Civics,Geography,70.6,73,1,11.4,11.4,61.8,0.0,4,3,0,4,insufficient_data,0.382,forgetting,schedule_revision_session
S_A_550,A,7,Social Science,Civics,Geography,70.2,41,2,5.0,10.0,42.0,13.11,2,2,1,2,improving,0.58,guessing,enforce_reflection_before_submit
S_A_551,A,7,Social Science,Civics,Geography,54.7,25,1,41.8,41.8,55.9,0.0,7,3,0,5,insufficient_data,0.441,prerequisite_gap,revisit_prerequisite_topic
S_A_552,A,7,Social Science,Civics,Geography,80.8,5,4,33.6,134.4,73.8,43.91,0,5,0,4,stuck,0.262,none,maintain_current_pace
S_A_553,A,7,Social Science,Economics,Civics,52.6,3,1,41.7,41.7,49.1,0.0,6,2,1,1,insufficient_data,0.509,prerequisite_gap,revisit_prerequisite_topic
S_A_554,A,7,Social Science,Economics,Civics,40.4,51,3,37.8,113.4,66.7,5.27,8,2,0,4,stuck,0.333,prerequisite_gap,revisit_prerequisite_topic
S_A_555,A,7,Social Science,Economics,Civics,41.6,12,4,5.0,20.0,32.7,106.05,3,3,0,1,stuck,0.673,prerequisite_gap,revisit_prerequisite_topic
S_A_556,A,7,Social Science,Economics,Civics,83.6,57,7,94.0,658.0,70.4,52.66,4,1,0,3,stuck,0.296,none,maintain_current_pace
S_A_557,A,7,Social Science,Economics,Civics,45.0,40,1,38.7,38.7,29.9,0.0,0,5,1,1,insufficient_data,0.701,prerequisite_gap,revisit_prerequisite_topic
S_A_558,A,7,Social Science,Economics,Civics,50.4,31,5,5.0,25.0,40.5,15.84,3,3,0,4,stuck,0.595,prerequisite_gap,revisit_prerequisite_topic
S_A_559,A,7,Social Science,Economics,Civics,98.1,39,2,10.4,20.8,100.0,0.09,2,3,0,6,stuck,0.0,none,maintain_current_pace
S_A_560,A,7,Social Science,Economics,Civics,96.1,41,7,39.9,279.3,66.2,94.49,1,1,0,6,declining,0.338,unstable_understanding,spaced_repetition_practice
S_A_561,A,7,Social Science,Economics,Civics,80.9,34,2,14.7,29.4,85.8,73.48,7,5,0,1,declining,0.142,none,maintain_current_pace
S_A_562,A,7,Social Science,Economics,Civics,63.9,24,8,5.0,40.0,62.2,50.02,2,4,0,6,stuck,0.378,unstable_understanding,spaced_repetition_practice
S_A_563,A,7,Social Science,Economics,Civics,55.6,53,6,5.0,30.0,64.7,14.41,5,1,0,4,stuck,0.353,forgetting,schedule_revision_session
S_A_564,A,7,Social Science,Economics,Civics,92.9,74,4,5.0,20.0,79.3,18.89,7,1,0,3,stuck,0.207,none,maintain_current_pace
S_A_565,A,7,Social Science,Political Science,Economics,69.7,90,3,68.0,204.0,69.7,14.01,1,0,0,6,improving,0.303,forgetting,schedule_revision_session
S_A_566,A,7,Social Science,Political Science,Economics,59.1,68,7,43.4,303.8,23.4,45.58,6,1,1,2,stuck,0.766,conceptual_misunderstanding,assign_worked_examples
S_A_567,A,7,Social Science,Political Science,Economics,91.7,77,4,55.4,221.6,75.1,12.65,4,2,0,2,stuck,0.249,none,maintain_current_pace
S_A_568,A,7,Social Science,Political Science,Economics,33.0,48,8,5.0,40.0,57.6,74.74,8,0,0,1,stuck,0.424,prerequisite_gap,revisit_prerequisite_topic
S_A_569,A,7,Social Science,Political Science,Economics,58.0,43,4,12.0,48.0,59.4,37.29,0,0,0,3,stuck,0.406,unstable_understanding,spaced_repetition_practice
S_A_570,A,7,Social Science,Political Science,Economics,44.4,51,6,34.3,205.8,70.8,28.91,1,2,0,6,declining,0.292,none,maintain_current_pace
S_A_571,A,7,Social Science,Political Science,Economics,79.1,68,7,42.8,299.6,74.3,78.71,4,4,0,3,stuck,0.257,none,maintain_current_pace
S_A_572,A,7,Social Science,Political Science,Economics,98.1,56,3,5.0,15.0,100.0,4.63,7,0,0,2,stuck,0.0,none,maintain_current_pace
S_A_573,A,7,Social Science,Political Science,Economics,41.0,20,1,35.9,35.9,51.6,0.0,6,0,1,4,insufficient_data,0.484,prerequisite_gap,revisit_prerequisite_topic
S_A_574,A,7,Social Science,Political Science,Economics,90.1,6,8,10.6,84.8,93.0,42.12,2,5,0,5,stuck,0.07,none,maintain_current_pace
S_A_575,A,7,Social Science,Political Science,Economics,72.2,85,4,6.1,24.4,30.1,17.2,7,5,0,3,stuck,0.699,guessing,enforce_reflection_before_submit
S_A_576,A,7,Social Science,Political Science,Economics,65.6,4,5,19.2,96.0,40.5,65.99,7,3,1,3,stuck,0.595,conceptual_misunderstanding,assign_worked_examples
S_A_577,A,8,Maths,Arithmetic,none,100.0,0,1,43.5,43.5,77.9,0.0,7,2,0,6,insufficient_data,0.221,none,maintain_current_pace
S_A_578,A,8,Maths,Arithmetic,none,100.0,0,3,36.9,110.7,84.6,13.9,6,0,0,4,improving,0.154,none,maintain_current_pace
S_A_579,A,8,Maths,Arithmetic,none,100.0,0,5,38.3,191.5,97.0,8.62,6,2,0,6,stuck,0.03,none,maintain_current_pace
S_A_580,A,8,Maths,Arithmetic,none,100.0,0,3,56.1,168.3,92.0,61.5,2,2,0,6,improving,0.08,none,maintain_current_pace
S_A_581,A,8,Maths,Arithmetic,none,100.0,0,2,70.3,140.6,88.9,17.11,7,2,0,5,declining,0.111,none,maintain_current_pace
S_A_582,A,8,Maths,Arithmetic,none,100.0,0,7,38.4,268.8,93.3,63.47,3,5,0,6,stuck,0.067,none,maintain_current_pace
S_A_583,A,8,Maths,Arithmetic,none,100.0,0,3,62.7,188.1,72.3,0.23,7,2,0,2,stuck,0.277,none,maintain_current_pace
S_A_584,A,8,Maths,Arithmetic,none,100.0,0,3,37.0,111.0,74.9,36.0,0,4,0,1,improving,0.251,none,maintain_current_pace
S_A_585,A,8,Maths,Arithmetic,none,100.0,0,1,5.2,5.2,78.5,0.0,4,2,0,3,insufficient_data,0.215,none,maintain_current_pace
S_A_586,A,8,Maths,Arithmetic,none,100.0,0,2,49.5,99.0,80.3,0.21,2,3,0,1,stuck,0.197,none,maintain_current_pace
S_A_587,A,8,Maths,Arithmetic,none,100.0,0,2,7.2,14.4,59.8,31.89,7,4,0,3,declining,0.402,conceptual_misunderstanding,assign_worked_examples
S_A_588,A,8,Maths,Arithmetic,none,100.0,0,6,71.9,431.4,100.0,15.85,8,0,0,1,stuck,0.0,none,maintain_current_pace
S_A_589,A,8,Maths,Algebra,Arithmetic,55.8,51,2,71.4,142.8,57.5,24.6,7,2,0,5,improving,0.425,conceptual_misunderstanding,assign_worked_examples
S_A_590,A,8,Maths,Algebra,Arithmetic,71.6,89,7,5.0,35.0,66.5,27.63,7,5,0,2,stuck,0.335,forgetting,schedule_revision_session
S_A_591,A,8,Maths,Algebra,Arithmetic,50.7,81,4,13.4,53.6,74.9,8.73,7,3,0,4,stuck,0.251,none,maintain_current_pace
S_A_592,A,8,Maths,Algebra,Arithmetic,87.9,3,8,20.6,164.8,68.2,70.53,8,2,0,1,stuck,0.318,conceptual_misunderstanding,assign_worked_examples
S_A_593,A,8,Maths,Algebra,Arithmetic,41.3,76,8,37.3,298.4,48.3,62.3,5,3,1,1,stuck,0.517,prerequisite_gap,revisit_prerequisite_topic
S_A_594,A,8,Maths,Algebra,Arithmetic,78.8,21,5,30.8,154.0,51.6,83.28,7,1,1,6,improving,0.484,conceptual_misunderstanding,assign_worked_examples
S_A_595,A,8,Maths,Algebra,Arithmetic,45.3,50,7,53.6,375.2,30.5,44.47,2,1,0,5,stuck,0.695,prerequisite_gap,revisit_prerequisite_topic
S_A_596,A,8,Maths,Algebra,Arithmetic,35.3,63,2,51.1,102.2,9.8,9.23,8,0,1,3,improving,0.902,prerequisite_gap,revisit_prerequisite_topic
S_A_597,A,8,Maths,Algebra,Arithmetic,74.4,21,3,19.0,57.0,80.9,62.7,6,0,0,5,improving,0.191,none,maintain_current_pace
S_A_598,A,8,Maths,Algebra,Arithmetic,65.4,63,5,66.8,334.0,87.2,48.29,8,4,0,6,stuck,0.128,none,maintain_current_pace
S_A_599,A,8,Maths,Algebra,Arithmetic,66.6,57,8,39.9,319.2,86.1,72.7,1,1,0,3,stuck,0.139,none,maintain_current_pace
S_A_600,A,8,Maths,Algebra,Arithmetic,61.5,21,5,24.0,120.0,34.3,63.95,3,3,1,1,improving,0.657,conceptual_misunderstanding,assign_worked_examples
S_A_601,A,8,Maths,Geometry,Algebra,53.6,32,8,18.9,151.2,69.4,24.04,3,1,0,4,stuck,0.306,prerequisite_gap,revisit_prerequisite_topic
S_A_602,A,8,Maths,Geometry,Algebra,46.2,59,6,48.3,289.8,65.6,20.05,2,3,0,1,stuck,0.344,prerequisite_gap,revisit_prerequisite_topic
S_A_603,A,8,Maths,Geometry,Algebra,77.5,51,1,15.8,15.8,49.5,0.0,8,2,1,6,insufficient_data,0.505,conceptual_misunderstanding,assign_worked_examples
S_A_604,A,8,Maths,Geometry,Algebra,58.4,90,5,31.1,155.5,44.3,68.63,3,4,1,5,improving,0.557,unstable_understanding,spaced_repetition_practice
S_A_605,A,8,Maths,Geometry,Algebra,76.6,84,8,18.1,144.8,37.5,41.84,2,4,1,3,stuck,0.625,unstable_understanding,spaced_repetition_practice
S_A_606,A,8,Maths,Geometry,Algebra,66.9,40,6,64.2,385.2,62.2,43.36,8,0,0,6,stuck,0.378,unstable_understanding,spaced_repetition_practice
S_A_607,A,8,Maths,Geometry,Algebra,33.3,8,6,33.2,199.2,61.1,28.36,5,1,0,6,stuck,0.389,prerequisite_gap,revisit_prerequisite_topic
S_A_608,A,8,Maths,Geometry,Algebra,85.2,81,4,32.8,131.2,64.6,49.35,8,5,0,2,declining,0.354,forgetting,schedule_revision_session
S_A_609,A,8,Maths,Geometry,Algebra,36.8,14,6,18.7,112.2,44.2,26.46,6,1,1,4,stuck,0.558,prerequisite_gap,revisit_prerequisite_topic
S_A_610,A,8,Maths,Geometry,Algebra,85.9,52,7,52.7,368.9,86.0,44.71,2,1,0,5,stuck,0.14,none,maintain_current_pace
S_A_611,A,8,Maths,Geometry,Algebra,81.8,17,2,63.2,126.4,64.3,41.37,8,2,0,1,improving,0.357,conceptual_misunderstanding,assign_worked_examples
S_A_612,A,8,Maths,Geometry,Algebra,64.1,78,7,53.5,374.5,69.5,20.21,6,0,0,3,stuck,0.305,forgetting,schedule_revision_session
S_A_613,A,8,Maths,Trigonometry,Geometry,63.7,37,4,51.7,206.8,82.5,15.61,7,4,0,3,declining,0.175,none,maintain_current_pace
S_A_614,A,8,Maths,Trigonometry,Geometry,26.6,49,8,13.4,107.2,54.0,32.59,6,3,0,4,stuck,0.46,prerequisite_gap,revisit_prerequisite_topic
S_A_615,A,8,Maths,Trigonometry,Geometry,54.3,44,1,85.7,85.7,46.7,0.0,2,5,0,6,insufficient_data,0.533,prerequisite_gap,revisit_prerequisite_topic
S_A_616,A,8,Maths,Trigonometry,Geometry,36.2,40,2,28.5,57.0,39.9,38.32,0,4,1,4,declining,0.601,prerequisite_gap,revisit_prerequisite_topic
S_A_617,A,8,Maths,Trigonometry,Geometry,58.5,85,3,34.9,104.7,68.9,43.79,7,0,0,5,improving,0.311,unstable_understanding,spaced_repetition_practice
S_A_618,A,8,Maths,Trigonometry,Geometry,47.7,6,8,19.2,153.6,53.3,18.78,2,1,0,1,stuck,0.467,prerequisite_gap,revisit_prerequisite_topic
S_A_619,A,8,Maths,Trigonometry,Geometry,68.4,20,5,71.0,355.0,55.9,44.56,2,3,0,3,declining,0.441,unstable_understanding,spaced_repetition_practice
S_A_620,A,8,Maths,Trigonometry,Geometry,69.8,34,7,85.0,595.0,51.8,27.52,5,3,1,1,stuck,0.482,conceptual_misunderstanding,assign_worked_examples
S_A_621,A,8,Maths,Trigonometry,Geometry,57.5,62,1,19.8,19.8,62.6,0.0,1,1,0,5,insufficient_data,0.374,forgetting,schedule_revision_session
S_A_622,A,8,Maths,Trigonometry,Geometry,52.7,84,3,26.4,79.2,68.4,3.47,5,4,0,2,stuck,0.316,prerequisite_gap,revisit_prerequisite_topic
S_A_623,A,8,Maths,Trigonometry,Geometry,100.0,32,7,65.9,461.3,75.4,65.36,4,4,0,3,stuck,0.246,none,maintain_current_pace
S_A_624,A,8,Maths,Trigonometry,Geometry,77.0,88,7,83.1,581.7,67.2,36.58,2,5,0,5,stuck,0.328,unstable_understanding,spaced_repetition_practice
S_A_625,A,8,Maths,Statistics,Trigonometry,76.9,36,7,42.2,295.4,84.5,80.08,5,2,0,2,stuck,0.155,none,maintain_current_pace
S_A_626,A,8,Maths,Statistics,Trigonometry,88.2,59,6,73.2,439.2,75.8,41.51,7,3,0,5,stuck,0.242,none,maintain_current_pace
S_A_627,A,8,Maths,Statistics,Trigonometry,94.1,84,2,60.0,120.0,46.0,14.31,1,2,1,4,improving,0.54,forgetting,schedule_revision_session
S_A_628,A,8,Maths,Statistics,Trigonometry,44.1,77,6,5.0,30.0,68.0,98.02,0,2,0,6,stuck,0.32,prerequisite_gap,revisit_prerequisite_topic
S_A_629,A,8,Maths,Statistics,Trigonometry,76.9,12,5,23.8,119.0,71.1,87.31,3,0,0,2,stuck,0.289,none,maintain_current_pace
S_A_630,A,8,Maths,Statistics,Trigonometry,87.5,15,5,31.5,157.5,57.2,11.68,2,0,0,5,stuck,0.428,conceptual_misunderstanding,assign_worked_examples
S_A_631,A,8,Maths,Statistics,Trigonometry,66.6,34,4,41.6,166.4,79.4,147.22,8,4,0,3,improving,0.206,none,maintain_current_pace
S_A_632,A,8,Maths,Statistics,Trigonometry,68.9,88,8,61.4,491.2,63.1,42.61,7,2,0,5,stuck,0.369,unstable_understanding,spaced_repetition_practice
S_A_633,A,8,Maths,Statistics,Trigonometry,64.1,29,1,5.0,5.0,57.5,0.0,7,2,0,1,insufficient_data,0.425,conceptual_misunderstanding,assign_worked_examples
S_A_634,A,8,Maths,Statistics,Trigonometry,49.4,74,1,49.2,49.2,62.9,0.0,6,0,0,2,insufficient_data,0.371,prerequisite_gap,revisit_prerequisite_topic
S_A_635,A,8,Maths,Statistics,Trigonometry,67.3,9,2,56.1,112.2,77.7,39.98,5,2,0,2,improving,0.223,none,maintain_current_pace
S_A_636,A,8,Maths,Statistics,Trigonometry,66.8,14,8,36.7,293.6,75.4,75.13,1,0,0,1,stuck,0.246,none,maintain_current_pace
S_A_637,A,8,Maths,Probability,Statistics,77.2,89,2,22.8,45.6,68.6,3.37,6,0,0,1,improving,0.314,forgetting,schedule_revision_session
S_A_638,A,8,Maths,Probability,Statistics,56.3,87,1,15.5,15.5,51.4,0.0,6,1,1,6,insufficient_data,0.486,conceptual_misunderstanding,assign_worked_examples
S_A_639,A,8,Maths,Probability,Statistics,67.5,80,1,8.3,8.3,67.0,0.0,1,2,0,6,insufficient_data,0.33,forgetting,schedule_revision_session
S_A_640,A,8,Maths,Probability,Statistics,72.9,87,1,13.6,13.6,68.9,0.0,1,4,0,2,insufficient_data,0.311,forgetting,schedule_revision_session
S_A_641,A,8,Maths,Probability,Statistics,69.8,74,3,22.5,67.5,54.6,52.58,0,0,0,5,stuck,0.454,unstable_understanding,spaced_repetition_practice
S_A_642,A,8,Maths,Probability,Statistics,66.6,56,6,15.5,93.0,90.6,12.53,2,0,0,2,stuck,0.094,none,maintain_current_pace
S_A_643,A,8,Maths,Probability,Statistics,27.9,7,7,32.9,230.3,17.5,75.79,7,4,1,5,stuck,0.825,prerequisite_gap,revisit_prerequisite_topic
S_A_644,A,8,Maths,Probability,Statistics,47.1,39,7,25.9,181.3,47.6,93.43,7,4,0,4,stuck,0.524,prerequisite_gap,revisit_prerequisite_topic
S_A_645,A,8,Maths,Probability,Statistics,57.7,43,7,5.0,35.0,59.4,6.75,3,5,0,5,stuck,0.406,conceptual_misunderstanding,assign_worked_examples
S_A_646,A,8,Maths,Probability,Statistics,76.5,4,4,22.7,90.8,70.1,53.48,2,1,0,1,declining,0.299,none,maintain_current_pace
S_A_647,A,8,Maths,Probability,Statistics,81.3,23,5,39.4,197.0,68.1,21.12,3,2,0,3,stuck,0.319,conceptual_misunderstanding,assign_worked_examples
S_A_648,A,8,Maths,Probability,Statistics,56.0,85,3,99.1,297.3,40.9,54.9,2,1,1,2,declining,0.591,cognitive_overload,break_topic_into_subtasks
S_A_649,A,8,Science,Physics,none,100.0,0,7,28.6,200.2,75.5,70.12,4,1,0,3,stuck,0.245,none,maintain_current_pace
S_A_650,A,8,Science,Physics,none,100.0,0,4,77.1,308.4,88.8,91.47,3,5,0,1,declining,0.112,none,maintain_current_pace
S_A_651,A,8,Science,Physics,none,100.0,0,8,43.8,350.4,60.0,48.98,8,5,0,4,stuck,0.4,unstable_understanding,spaced_repetition_practice
S_A_652,A,8,Science,Physics,none,100.0,0,8,5.0,40.0,83.2,36.14,6,3,0,5,stuck,0.168,none,maintain_current_pace
S_A_653,A,8,Science,Physics,none,100.0,0,3,57.2,171.6,74.3,24.4,5,1,0,5,improving,0.257,none,maintain_current_pace
S_A_654,A,8,Science,Physics,none,100.0,0,1,48.7,48.7,59.6,0.0,6,3,0,4,insufficient_data,0.404,conceptual_misunderstanding,assign_worked_examples
S_A_655,A,8,Science,Physics,none,100.0,0,7,5.0,35.0,94.7,22.07,8,4,0,6,stuck,0.053,none,maintain_current_pace
S_A_656,A,8,Science,Physics,none,100.0,0,2,58.8,117.6,87.7,103.33,0,4,0,2,improving,0.123,none,maintain_current_pace
S_A_657,A,8,Science,Physics,none,100.0,0,6,40.6,243.6,84.4,60.53,8,2,0,1,stuck,0.156,none,maintain_current_pace
S_A_658,A,8,Science,Physics,none,100.0,0,5,5.0,25.0,77.2,105.53,0,3,0,6,declining,0.228,none,maintain_current_pace
S_A_659,A,8,Science,Physics,none,100.0,0,3,46.9,140.7,71.9,7.39,8,3,0,6,stuck,0.281,none,maintain_current_pace
S_A_660,A,8,Science,Physics,none,100.0,0,8,68.1,544.8,76.6,51.59,2,2,0,6,stuck,0.234,none,maintain_current_pace
S_A_661,A,8,Science,Chemistry,Physics,63.9,2,8,52.6,420.8,33.7,26.0,0,1,0,3,stuck,0.663,unstable_understanding,spaced_repetition_practice
S_A_662,A,8,Science,Chemistry,Physics,32.7,78,7,16.4,114.8,53.0,25.59,4,0,0,6,stuck,0.47,prerequisite_gap,revisit_prerequisite_topic
S_A_663,A,8,Science,Chemistry,Physics,57.7,89,8,32.9,263.2,66.6,23.18,5,3,0,4,stuck,0.334,unstable_understanding,spaced_repetition_practice
S_A_664,A,8,Science,Chemistry,Physics,64.0,21,2,52.9,105.8,71.5,14.41,3,1,0,2,declining,0.285,none,maintain_current_pace
S_A_665,A,8,Science,Chemistry,Physics,49.8,86,8,77.9,623.2,63.0,118.3,3,4,0,3,declining,0.37,prerequisite_gap,revisit_prerequisite_topic
S_A_666,A,8,Science,Chemistry,Physics,73.2,73,8,5.0,40.0,70.1,46.66,2,3,0,2,stuck,0.299,none,maintain_current_pace
S_A_667,A,8,Science,Chemistry,Physics,72.7,56,8,66.3,530.4,48.5,18.39,1,5,1,2,stuck,0.515,forgetting,schedule_revision_session
S_A_668,A,8,Science,Chemistry,Physics,47.0,64,7,66.7,466.9,49.9,25.4,7,0,0,6,stuck,0.501,prerequisite_gap,revisit_prerequisite_topic
S_A_669,A,8,Science,Chemistry,Physics,83.4,87,8,5.0,40.0,87.7,26.75,1,0,0,5,stuck,0.123,none,maintain_current_pace
S_A_670,A,8,Science,Chemistry,Physics,46.3,57,3,5.0,15.0,38.5,23.38,1,1,0,5,improving,0.615,prerequisite_gap,revisit_prerequisite_topic
S_A_671,A,8,Science,Chemistry,Physics,61.4,86,1,19.8,19.8,55.0,0.0,5,1,0,2,insufficient_data,0.45,conceptual_misunderstanding,assign_worked_examples
S_A_672,A,8,Science,Chemistry,Physics,53.6,69,4,5.0,20.0,50.1,10.77,1,3,1,4,stuck,0.499,prerequisite_gap,revisit_prerequisite_topic
S_A_673,A,8,Science,Biology,Chemistry,39.5,7,1,58.2,58.2,51.1,0.0,3,1,0,4,insufficient_data,0.489,prerequisite_gap,revisit_prerequisite_topic
S_A_674,A,8,Science,Biology,Chemistry,75.0,4,1,26.5,26.5,74.6,0.0,1,5,0,2,insufficient_data,0.254,none,maintain_current_pace
S_A_675,A,8,Science,Biology,Chemistry,50.9,22,1,24.7,24.7,56.6,0.0,3,4,0,2,insufficient_data,0.434,prerequisite_gap,revisit_prerequisite_topic
S_A_676,A,8,Science,Biology,Chemistry,82.5,70,7,46.8,327.6,67.5,18.52,4,5,0,5,stuck,0.325,forgetting,schedule_revision_session
S_A_677,A,8,Science,Biology,Chemistry,63.7,48,1,51.0,51.0,64.4,0.0,1,5,0,5,insufficient_data,0.356,forgetting,schedule_revision_session
S_A_678,A,8,Science,Biology,Chemistry,85.1,73,3,34.9,104.7,78.5,98.18,2,2,0,2,declining,0.215,none,maintain_current_pace
S_A_679,A,8,Science,Biology,Chemistry,88.4,82,6,71.7,430.2,70.6,39.63,8,4,0,6,stuck,0.294,none,maintain_current_pace
S_A_680,A,8,Science,Biology,Chemistry,75.1,79,2,33.7,67.4,57.4,34.23,0,1,0,3,declining,0.426,unstable_understanding,spaced_repetition_practice
S_A_681,A,8,Science,Biology,Chemistry,37.0,64,5,42.2,211.0,59.3,64.63,2,2,0,3,stuck,0.407,prerequisite_gap,revisit_prerequisite_topic
S_A_682,A,8,Science,Biology,Chemistry,74.8,83,1,5.0,5.0,60.7,0.0,0,1,0,6,insufficient_data,0.393,forgetting,schedule_revision_session
S_A_683,A,8,Science,Biology,Chemistry,50.1,43,6,36.5,219.0,71.2,67.9,6,4,0,3,declining,0.288,none,maintain_current_pace
S_A_684,A,8,Science,Biology,Chemistry,72.3,9,8,67.2,537.6,73.6,33.02,1,3,0,6,stuck,0.264,none,maintain_current_pace
S_A_685,A,8,Science,Environmental Science,Biology,56.5,60,5,43.5,217.5,64.6,49.36,7,0,0,3,improving,0.354,unstable_understanding,spaced_repetition_practice
S_A_686,A,8,Science,Environmental Science,Biology,59.6,51,7,48.3,338.1,71.9,42.45,4,4,0,5,stuck,0.281,none,maintain_current_pace
S_A_687,A,8,Science,Environmental Science,Biology,85.9,20,3,33.7,101.1,89.0,15.56,2,5,0,4,stuck,0.11,none,maintain_current_pace
S_A_688,A,8,Science,Environmental Science,Biology,57.7,26,3,37.0,111.0,56.0,61.01,6,3,0,6,declining,0.44,conceptual_misunderstanding,assign_worked_examples
